DATE;RRmm;Tmin;Tmax;ETP;RGI
21/02/2024;0.0;22.04;36.59;8.468794332812003;5.547168
22/02/2024;0.0;20.27;36.48;9.098813223109342;5.456736
23/02/2024;0.0;22.11;35.08;7.725818043838821;2.281158
24/02/2024;0.0;18.52;37.55;7.6877864583001045;5.959278
25/02/2024;0.0;17.22;40.7;5.600766212423767;5.448564
26/02/2024;0.0;17.46;40.61;5.456060118848666;5.703498000000001
27/02/2024;0.0;18.89;39.82;4.979487862235967;5.1315948
28/02/2024;0.0;18.11;40.24;4.437563794861908;5.594652
29/02/2024;0.0;20.15;39.07;6.148616169917711;6.4337004
01/03/2024;0.0;18.47;40.41;5.131593583622991;5.8815738
02/03/2024;0.0;18.94;39.8;5.494064831465183;5.5338210000000005
03/03/2024;0.0;18.91;39.17;6.051256585126231;5.7802050000000005
04/03/2024;0.0;17.55;40.98;6.1341634368178095;5.829732
05/03/2024;0.0;17.9;41.44;6.342488613666288;6.0411888000000005
06/03/2024;0.0;16.5;39.71;5.53050153603898;5.8784994
07/03/2024;0.0;17.06;37.58;4.219083128885203;7.22313
08/03/2024;0.0;17.54;38.82;4.413749116182099;7.2274878000000005
09/03/2024;0.0;18.28;40.13;5.411597812727164;6.786469800000001
10/03/2024;0.0;19.27;40.04;6.679850225639302;6.405264
11/03/2024;0.0;17.95;41.51;6.895396026810277;6.7279068
12/03/2024;0.0;18.25;41.8;6.675068561864563;6.7287258
13/03/2024;0.0;19.74;41.22;6.966094785398247;6.3758628
14/03/2024;0.0;17.18;43.32;5.646653471278095;6.6954708
15/03/2024;0.0;19.11;44.79;6.650983994525359;6.109128
16/03/2024;0.0;20.31;46.1;7.408973267075409;5.8016537999999995
17/03/2024;0.0;21.05;44.85;7.6168085138590556;5.4635094
18/03/2024;0.0;19.01;44.98;6.456217900382613;5.985720000000001
19/03/2024;0.0;20.86;43.48;5.350147966879603;6.134247
20/03/2024;0.0;18.39;41.92;4.779548887068633;6.8150232
21/03/2024;0.0;17.26;41.12;4.19624816227031;7.7478354
22/03/2024;0.0;18.58;38.68;5.070194050822565;7.5630042
23/03/2024;0.0;18.07;33.51;5.166846642668201;8.08776
24/03/2024;0.0;17.63;36.78;5.033375808589414;7.9548624
25/03/2024;0.0;19.58;37.15;6.2184447497232584;7.8994026
26/03/2024;0.0;19.74;38.16;6.316002500686631;7.5839382
27/03/2024;0.0;20.56;40.38;7.01030548841543;8.022672
28/03/2024;0.0;20.78;40.97;6.843563754246456;8.4009492
29/03/2024;0.0;19.63;36.29;6.210895901938502;7.623126
30/03/2024;0.0;17.91;38.13;5.344915424957495;8.2956762
31/03/2024;0.0;18.21;41.0;5.824269663726652;8.2752174
01/04/2024;0.0;20.46;44.25;6.443645497754935;8.050284
02/04/2024;0.0;21.1;44.58;7.2039213843385355;7.827285600000001
03/04/2024;0.0;23.16;46.42;8.837383035061368;7.0062138
04/04/2024;0.0;20.69;44.75;5.195429821746691;7.8845220000000005
05/04/2024;0.0;18.38;42.58;5.3870180815451425;8.2084212
06/04/2024;0.0;17.31;37.23;4.440349470495728;8.612892
07/04/2024;0.0;18.02;40.88;5.143554273047556;8.5397364
08/04/2024;0.0;18.8;39.89;6.0884752815025776;8.27253
09/04/2024;0.0;18.44;41.51;6.646303596464847;7.8068538
10/04/2024;0.0;18.21;41.18;5.137556278583011;8.2033812
11/04/2024;0.0;18.95;42.61;5.520669917109882;8.0943732
12/04/2024;0.0;21.21;44.16;6.757878074090969;8.1322812
13/04/2024;0.0;25.79;43.95;7.465684951825309;7.0918992
14/04/2024;0.0;22.28;41.82;4.972249551681712;7.313625
15/04/2024;0.0;19.55;42.91;6.55518104450237;6.304068
16/04/2024;0.0;24.85;42.25;9.242955846947266;6.0637014
17/04/2024;0.0;25.38;43.53;8.284248534893168;5.794434
18/04/2024;0.0;24.49;45.38;9.019154970305454;6.1013124
19/04/2024;0.0;26.14;46.76;9.321733639620698;5.997528
20/04/2024;0.0;22.15;44.92;6.560994557317178;7.0022952
21/04/2024;0.0;19.86;38.22;5.197732492882863;7.9934976
22/04/2024;0.0;17.72;35.59;4.126957003720226;9.00216
23/04/2024;0.0;17.05;38.75;4.327910172485659;8.860266
24/04/2024;0.0;19.76;41.43;4.909312518764691;8.2836342
25/04/2024;0.0;20.99;41.45;5.890424513562611;8.1704772
26/04/2024;0.0;21.96;43.82;6.240802238059857;5.3880282
27/04/2024;0.0;24.7;41.84;7.574847581094818;7.1051562
28/04/2024;0.0;26.13;40.79;7.720615022548622;6.679665
29/04/2024;0.0;27.16;41.51;8.872524532479853;7.3327068
30/04/2024;0.0;29.51;42.81;9.96263069271402;6.7878054
01/05/2024;0.0;29.54;43.45;10.120070861075796;7.000308
02/05/2024;0.0;25.55;44.92;8.675382395677442;7.20117
03/05/2024;0.0;23.43;44.31;8.198882954935556;7.10829
04/05/2024;0.0;25.11;44.38;8.476171828190898;7.220664
05/05/2024;0.0;21.3;45.48;6.363542780349769;7.487712
06/05/2024;0.0;20.04;44.97;5.65666658374779;7.598016
07/05/2024;0.0;19.36;42.77;4.398002495887496;8.23176
08/05/2024;0.0;20.54;43.36;4.442914237685386;8.953686000000001
09/05/2024;0.0;22.58;42.15;4.483838383174877;8.1672606
10/05/2024;0.0;22.45;42.92;5.210037799778806;9.414954
11/05/2024;0.0;22.68;43.87;5.708240711947042;9.000315
12/05/2024;0.0;22.85;43.54;4.95316756970747;8.9233974
13/05/2024;0.0;22.13;43.79;5.559399417721127;8.9032842
14/05/2024;0.0;20.6;42.37;5.646666852467728;8.7296436
15/05/2024;1.818;22.22;38.97;4.941128629144013;9.262206
16/05/2024;0.0;20.12;39.91;5.04280641463731;9.6391818
17/05/2024;0.0;19.44;40.34;4.89612147455524;9.3228138
18/05/2024;0.0;22.02;40.99;6.340804336280861;9.453006
19/05/2024;0.0;22.89;40.35;6.160204524969519;8.0423226
20/05/2024;0.0;22.8;43.46;6.11727030726448;8.935704000000001
21/05/2024;0.0;22.3;45.63;7.080015132825463;8.400553200000001
22/05/2024;0.0;21.7;44.67;6.253043017419501;8.306964
23/05/2024;0.0;21.73;44.01;5.409777503838573;8.7389856
24/05/2024;0.0;20.79;43.44;5.021915587331717;8.576586
25/05/2024;0.0;21.22;45.01;5.583436069520556;8.8772454
26/05/2024;0.0;22.13;45.94;6.572695206429049;8.0733744
27/05/2024;0.0;21.14;44.19;6.1735067943959585;8.6669802
28/05/2024;0.0;26.67;38.36;4.009303414692685;4.27419
29/05/2024;0.0;25.41;36.97;4.825511138074488;8.1057366
30/05/2024;0.0;22.69;40.37;6.350603493366434;9.442508400000001
31/05/2024;0.0;20.74;37.13;5.265900575802271;9.090738
01/06/2024;0.0;20.14;36.43;5.028931104396242;9.4315302
02/06/2024;0.0;20.47;37.64;5.084080796701791;9.7974756
03/06/2024;0.0;20.72;40.29;4.970091522218407;9.3032136
04/06/2024;0.0;20.01;41.86;5.268458108560049;9.395987400000001
05/06/2024;0.0;21.68;42.72;5.147039151959104;9.680274
06/06/2024;0.0;22.34;40.52;5.535083708582831;9.025776
07/06/2024;0.707;22.09;40.87;5.676923274464942;8.8180614
08/06/2024;0.0;21.96;36.74;4.17173402769242;7.157424600000001
09/06/2024;0.0;24.07;35.66;5.059396940778117;10.8854118
10/06/2024;0.0;23.05;38.48;5.125679773377673;9.975978
11/06/2024;0.0;23.89;43.5;5.915778785941647;9.173124
12/06/2024;0.0;24.33;42.44;5.241342735532407;8.803854
13/06/2024;0.0;24.24;40.15;4.748468689834734;7.3394982
14/06/2024;0.0;23.93;38.64;4.620813676359335;8.9998776
15/06/2024;0.0;25.5;35.7;4.0045133958252235;6.971283
16/06/2024;0.0;25.57;37.37;4.512152151955151;8.0883882
17/06/2024;0.0;23.09;38.39;4.619266929330972;9.544023000000001
18/06/2024;0.8079999999999999;23.54;34.44;3.206245891336638;5.428062000000001
19/06/2024;0.808;23.77;38.2;4.241204304028778;9.3522204
20/06/2024;0.0;24.42;37.7;5.411646933816652;10.675922400000001
21/06/2024;0.0;23.93;41.13;4.903059132859352;9.907974
22/06/2024;0.0;23.73;36.18;4.710651698061409;9.3736062
23/06/2024;0.0;25.41;38.94;5.292977066645643;10.3298472
24/06/2024;0.0;24.27;36.97;5.366073210102017;10.9719756
25/06/2024;0.0;23.83;39.13;5.841497869378187;9.869562
26/06/2024;0.0;23.4;36.84;5.371616090434251;10.0905354
27/06/2024;0.0;22.97;40.5;5.310577246560213;10.666818000000001
28/06/2024;0.0;23.99;37.05;5.104547217793215;10.1335248
29/06/2024;0.0;23.91;37.48;4.915465673864161;10.365507000000001
30/06/2024;0.0;24.91;35.4;4.892986680367795;9.5343102
01/07/2024;0.0;25.93;34.42;4.5036864478322665;8.0483328
02/07/2024;0.0;25.64;36.43;5.02167598392405;11.03211
03/07/2024;0.707;26.05;33.25;4.043283789114287;7.990182
04/07/2024;0.0;25.5;34.92;5.173388054339724;8.2635246
05/07/2024;0.0;24.48;33.29;3.6795630789330827;6.2200152
06/07/2024;0.0;22.96;37.37;5.448819011187837;12.373470000000001
07/07/2024;17.069;22.37;29.77;1.3196478022148075;2.2275864000000003
08/07/2024;6.06;24.55;32.34;2.2078484635566484;4.3537248
09/07/2024;0.0;23.83;35.29;4.7152230743527825;12.618864
10/07/2024;0.0;23.5;35.28;5.082584173562945;12.411135000000002
11/07/2024;0.0;25.13;36.19;4.9991689991330945;12.293622000000001
12/07/2024;0.0;26.94;35.14;2.836948346812664;5.0172786
13/07/2024;0.0;25.77;35.01;3.295426838233873;5.868378
14/07/2024;0.0;25.58;36.76;4.029670838388974;8.673606
15/07/2024;0.0;25.87;36.47;4.073827026346814;8.623224
16/07/2024;0.0;25.54;36.83;4.409184276270915;9.1115856
17/07/2024;0.0;26.7;36.52;4.581241406865634;8.630424
18/07/2024;11.514;23.33;33.74;2.681689424930292;6.8764716
19/07/2024;0.0;24.32;35.96;4.544962671682152;12.621996
20/07/2024;0.0;26.06;35.95;4.571373605942685;10.343664
21/07/2024;0.0;25.6;35.62;5.205045139728711;11.530962
22/07/2024;0.0;25.64;36.56;5.097831918170187;12.021246000000001
23/07/2024;0.101;26.14;35.64;3.317593181902767;6.9247746
24/07/2024;45.648;23.77;38.38;3.218840786170427;9.1298682
25/07/2024;37.469;23.89;33.9;2.256497961456213;6.7551120000000004
26/07/2024;0.101;24.71;34.13;3.2232621725095267;9.3895866
27/07/2024;0.0;24.76;36.17;4.323801256965213;11.431368
28/07/2024;0.0;25.08;36.59;4.897030167293757;11.9961
29/07/2024;0.0;24.83;35.29;4.9525444976228075;11.915064000000001
30/07/2024;0.0;25.17;34.9;3.9724602099597437;8.22096
31/07/2024;0.0;25.89;35.02;4.877365407474605;10.6048638
01/08/2024;0.0;23.6;35.67;4.87946445010012;11.217358800000001
02/08/2024;0.0;24.48;35.33;5.0320802608325135;11.436615000000002
03/08/2024;0.0;24.47;35.08;4.049384274162944;8.856108
04/08/2024;27.977;22.99;29.19;1.0398541006120356;2.4088446
05/08/2024;55.146;24.15;32.24;2.110874349699863;6.3110844
06/08/2024;0.0;24.04;35.05;4.79245414876309;14.347836
07/08/2024;0.0;25.63;34.16;3.989158843498114;11.024388
08/08/2024;0.0;25.27;34.37;3.3991652491770328;9.102888
09/08/2024;0.0;25.94;35.51;4.607816559866043;12.037068
10/08/2024;0.0;25.42;35.4;4.679970985203253;11.089854
11/08/2024;0.0;24.43;35.98;4.48203352923076;11.695734
12/08/2024;0.0;25.61;36.13;4.275070473887239;10.2647952
13/08/2024;0.0;25.18;35.77;4.30157938280557;9.5552694
14/08/2024;0.0;24.67;34.43;3.789170789362951;7.924932
15/08/2024;0.0;25.21;35.38;3.429543363980949;8.685558
16/08/2024;2.121;24.95;33.18;2.27564675732671;5.8215546
17/08/2024;4.141;24.12;30.36;0.48112074285723105;0.6802109999999999
18/08/2024;1.111;25.03;33.43;3.757542642814093;11.416615199999999
19/08/2024;41.205;24.45;28.4;0.25176579143368133;-0.02870279999999998
20/08/2024;25.152;24.27;29.6;0.8804933178797709;2.4332364
21/08/2024;0.30300000000000005;24.02;34.54;3.6566715118100026;11.046171600000001
22/08/2024;0.0;24.62;37.38;4.081586785638121;12.227085
23/08/2024;0.0;25.65;38.62;4.116045163283082;11.0902356
24/08/2024;17.473;21.81;31.34;1.7086039596459364;4.3852302000000005
25/08/2024;21.312;24.37;36.49;4.017468852547362;12.3097914
26/08/2024;1.414;24.45;33.86;3.277473629192698;9.8011386
27/08/2024;0.0;24.64;34.66;4.0594318760127175;11.7585522
28/08/2024;0.0;25.96;35.18;4.0274791758409405;10.852884
29/08/2024;0.0;25.98;33.25;2.5744390148320293;6.9019164
30/08/2024;0.606;24.96;33.86;3.629141283846045;10.121697000000001
31/08/2024;0.0;24.21;35.4;4.075977627350107;11.1291282
01/09/2024;52.726;22.33;37.17;2.571740418012496;7.491995999999999
02/09/2024;0.101;23.71;34.8;3.9652355137431594;12.5186706
03/09/2024;0.0;26.02;33.72;3.662293992103848;10.490544
04/09/2024;0.0;24.97;34.1;3.5481269138994636;9.189540000000001
05/09/2024;0.0;24.89;33.56;4.253116909557077;10.415754
06/09/2024;0.0;23.82;34.53;4.605883673746974;11.9457936
07/09/2024;0.0;23.88;36.13;3.583233414177583;8.997966
08/09/2024;0.0;22.88;37.47;4.5094300786810075;11.8418724
09/09/2024;1.3130000000000002;24.43;32.97;2.3415100240673326;6.3985104
10/09/2024;0.0;24.65;33.59;3.2206296936078087;9.3230982
11/09/2024;0.101;24.48;35.81;2.9710937199912135;8.7667362
12/09/2024;0.707;24.76;36.41;4.071072762844014;11.127708
13/09/2024;0.0;25.03;36.81;4.031400309162235;11.1668688
14/09/2024;4.242;24.9;36.77;3.624805983439878;10.461726
15/09/2024;10.401000000000002;24.46;33.12;2.1147198129523823;6.2477388000000005
16/09/2024;0.0;24.57;32.75;2.9559166372191044;7.822045800000001
17/09/2024;74.843;23.27;29.24;0.523954958905517;0.6006654
18/09/2024;0.0;24.53;35.21;4.628332815874071;13.991554800000001
19/09/2024;0.202;23.68;34.29;3.227803624222362;8.8497828
20/09/2024;0.0;23.0;35.78;4.14984402169862;11.7415224
21/09/2024;40.204;24.16;36.8;4.779528160998195;13.8949542
22/09/2024;33.933;24.63;32.29;1.0951531270002781;3.097791
23/09/2024;0.0;24.26;36.53;4.528852054795419;14.297616
24/09/2024;10.302000000000001;21.81;35.97;3.9152015171643155;12.2496282
25/09/2024;11.009;23.86;32.18;2.9640291380087427;9.107874
26/09/2024;4.04;23.6;30.68;1.4638498486658627;3.8403666
27/09/2024;4.444;22.67;34.85;3.33667597408139;10.0587762
28/09/2024;3.9389999999999996;22.38;33.65;2.9351109987796478;8.455068
29/09/2024;0.0;24.1;36.54;3.802016715238954;10.736413200000001
30/09/2024;0.0;23.78;34.33;2.826367354217811;7.637023800000001
01/10/2024;0.0;25.29;37.25;4.512967404988108;13.2554916
02/10/2024;0.0;24.81;36.12;3.7108479286035867;10.6667082
03/10/2024;0.0;24.32;37.11;4.407276443210256;13.070034
04/10/2024;20.838;23.13;28.43;0.7604512036957942;1.9921446
05/10/2024;0.0;23.56;35.98;4.066868835472654;12.092022
06/10/2024;20.0;21.07;34.24;4.0891312047057236;12.556746
07/10/2024;0.0;24.63;37.3;4.49072452334136;12.6233352
08/10/2024;0.0;24.54;37.02;4.092220166695579;12.217383
09/10/2024;36.563;22.67;35.55;4.307397263510104;13.256866800000001
10/10/2024;17.17;22.7;28.06;1.2272833463851305;3.3000318
11/10/2024;0.0;22.66;34.71;3.594140113966051;10.2319092
12/10/2024;0.0;22.98;35.89;3.2868696521176757;9.4220082
13/10/2024;0.0;24.72;36.56;4.470122380277586;12.647862
14/10/2024;0.0;24.28;35.7;3.6796035019140665;10.7830584
15/10/2024;0.0;24.23;36.9;4.023888067997948;11.85066
16/10/2024;0.0;25.06;35.84;2.678935589659325;7.530872400000001
17/10/2024;10.504;21.61;34.17;1.48763923741767;3.2181732000000003
18/10/2024;0.0;23.45;35.52;3.495684873786001;9.346644
19/10/2024;0.0;23.22;36.88;4.054802168990195;12.0233034
20/10/2024;0.0;23.93;37.57;4.278308971552536;11.969179200000001
21/10/2024;0.0;23.82;36.51;4.049369898596856;11.6111322
22/10/2024;0.0;20.17;36.63;4.932191361840484;11.4106374
23/10/2024;0.0;18.38;37.14;4.052966302155112;10.0340154
24/10/2024;0.0;21.34;35.4;2.7693493120564754;5.461155000000001
25/10/2024;0.0;19.37;39.07;4.426079706314756;10.9779372
26/10/2024;0.0;21.39;37.51;4.793165546339564;10.534842
27/10/2024;0.0;19.79;37.91;4.848619148790163;10.1477214
28/10/2024;0.0;20.61;37.52;5.021498996645439;10.148994
29/10/2024;0.0;19.06;37.19;5.037575611394326;9.9703332
30/10/2024;0.0;20.42;39.05;5.005691189686677;9.996192
31/10/2024;0.0;21.43;38.24;3.9276783217614892;8.270208
01/11/2024;0.0;21.33;39.67;3.83960166940662;8.4688614
02/11/2024;0.0;20.48;39.72;4.64029223121279;9.0096012
03/11/2024;0.0;17.95;39.38;5.223077646297462;9.232416
04/11/2024;0.0;17.41;39.82;4.818711268958811;9.2352564
05/11/2024;0.0;16.89;40.0;4.405247254024328;9.325845000000001
06/11/2024;0.0;17.8;39.79;4.7946718202550285;9.429579
07/11/2024;0.0;16.48;39.34;4.5670919011132245;9.160691400000001
08/11/2024;0.0;18.56;38.75;4.337949809702518;8.9871066
09/11/2024;0.0;17.29;38.57;4.842189484359648;8.834169600000001
10/11/2024;0.0;15.19;37.95;5.840203271863428;8.1000558
11/11/2024;0.0;15.4;38.59;5.833524550795294;7.776684
12/11/2024;0.0;16.95;39.39;5.175004849143459;6.9290082
13/11/2024;0.101;16.78;38.64;3.9682445219402123;8.234046000000001
14/11/2024;0.202;18.18;37.46;3.6513895748707825;9.3419082
15/11/2024;0.0;19.88;37.44;4.128893359769657;9.2731608
16/11/2024;0.0;20.17;34.62;3.804303270044004;5.4559098
17/11/2024;0.0;22.57;34.93;4.127291005647212;5.8519098000000005
18/11/2024;0.0;22.53;40.18;5.051879944048756;8.4714426
19/11/2024;0.0;20.42;39.77;2.9602672253983475;6.3046008
20/11/2024;0.101;20.23;38.67;3.385433544347335;7.7466906
21/11/2024;0.0;18.33;39.73;3.5381600562901623;7.503372
22/11/2024;0.0;15.94;39.99;5.003483441023244;7.8987582
23/11/2024;0.0;14.57;40.86;4.958145470190299;7.687245600000001
24/11/2024;0.0;17.7;40.52;5.438351904334174;7.2237402
25/11/2024;0.0;18.41;40.38;5.344678640906366;6.893892
26/11/2024;0.0;17.61;40.43;4.816426528176508;7.323453
27/11/2024;0.0;14.85;39.01;4.831104118758455;6.7857714
28/11/2024;0.0;15.75;39.1;5.699577736113379;7.0515036
29/11/2024;0.0;17.11;38.35;5.884097503750282;6.831828
30/11/2024;0.0;12.18;37.81;6.187074506628045;6.882606
01/12/2024;0.0;16.58;35.62;5.570859531575597;4.104756
02/12/2024;0.0;14.01;35.07;4.4606567161988275;4.6386846
03/12/2024;0.0;19.41;30.56;3.443524468794288;0.7428546000000001
04/12/2024;0.0;21.49;29.1;3.85749572956911;0.9552870000000001
05/12/2024;0.0;21.09;29.59;6.329971542883915;-0.22482179999999996
06/12/2024;0.0;19.96;33.04;5.272921137035392;2.4332328
07/12/2024;0.0;16.45;34.41;5.835055922543408;5.5779966
08/12/2024;0.0;15.44;36.41;5.4505120284226525;6.302250000000001
09/12/2024;0.0;15.39;35.77;4.54778633410316;4.890384
10/12/2024;0.0;14.33;37.08;4.2457130197675435;5.7088044
11/12/2024;0.0;14.7;36.81;4.1508059049299995;6.202458000000001
12/12/2024;0.0;15.58;37.18;4.638447691866228;6.146676
13/12/2024;0.0;18.9;38.73;5.19957908476511;5.638896
14/12/2024;0.0;20.1;39.96;6.429779747278949;5.88096
15/12/2024;0.0;18.83;40.06;6.609620010494805;5.8100832
16/12/2024;0.0;16.32;38.78;6.288019654411882;5.0540778
17/12/2024;0.0;18.45;35.86;6.854413229317848;4.5695592000000005
18/12/2024;0.0;18.07;32.77;6.328232690388718;3.184416
19/12/2024;0.0;15.54;34.6;6.461816222203952;5.042466
20/12/2024;0.0;15.98;33.92;5.746631579299426;4.744656
21/12/2024;0.0;15.01;35.25;5.775508901986573;5.70726
22/12/2024;0.0;16.57;34.0;5.419303636224588;4.490658
23/12/2024;0.0;14.08;35.2;4.575027619801987;5.848776
24/12/2024;3.535;17.91;24.9;0.8405084202854456;-0.6332598
25/12/2024;1.717;17.83;23.49;0.8302910162737008;1.5106788
26/12/2024;0.0;16.92;34.08;4.6909507435734765;8.623827
27/12/2024;0.0;20.78;37.59;6.666787945520516;7.735842
28/12/2024;0.0;18.75;35.45;4.077566422543227;2.6633106
29/12/2024;0.0;21.71;39.01;7.223279920173376;7.088832
30/12/2024;0.0;18.17;38.7;6.929778218277993;7.06968
31/12/2024;0.0;19.41;37.29;6.7806199082655585;6.988068
