DATE;RRmm;Tmin;Tmax;ETP;RGI
2019-10-02;0.0;19.9;37.28;6.338528920894611;3.3255666
2019-11-02;0.0;22.25;38.26;7.821896426006224;5.3523018
2019-12-02;0.0;19.16;37.87;8.44575360436978;5.463198
2019-02-13;0.0;20.94;37.4;9.515267492026204;5.321538
2019-02-14;0.0;22.33;36.62;7.4025890064747495;3.1936248000000003
2019-02-15;0.0;21.15;38.48;7.401536706452326;4.7610486
2019-02-16;0.0;19.59;32.7;5.875199893930532;2.8241676
2019-02-17;0.0;17.79;34.85;5.579747808671792;5.7898476
2019-02-18;0.0;16.84;34.19;4.845024703704035;5.848470000000001
2019-02-19;0.0;18.24;33.59;5.39551249985401;5.1540264
2019-02-20;0.0;14.27;35.89;4.628693213681409;4.504086
2019-02-21;0.0;17.04;37.9;6.152279797407582;5.297382
2019-02-22;0.0;20.04;38.11;7.799730593306536;5.6073006
2019-02-23;0.0;21.89;36.88;9.13621996105528;5.70051
2019-02-24;0.0;23.2;34.62;8.79926374921498;5.354379000000001
2019-02-25;0.0;19.45;34.02;8.252197853163027;5.2792776
2019-02-26;0.0;18.13;32.97;8.384254449387225;5.5257570000000005
2019-02-27;0.0;20.36;31.89;8.562269263404643;5.303682
2019-02-28;0.0;19.03;32.38;8.907314331288683;5.6025864
2019-01-03;0.0;19.41;31.7;9.406982608705146;5.6024334
2019-02-03;0.0;17.15;33.17;7.695047465763659;5.8436244
2019-03-03;0.0;13.93;33.87;6.298074117187518;4.80348
2019-04-03;0.0;15.39;35.57;6.904519527068381;5.541138000000001
2019-05-03;0.0;16.95;37.95;6.603476616391329;5.0728248
2019-06-03;0.0;17.98;34.87;6.7829302861882095;5.5116
2019-07-03;0.0;17.18;34.09;6.341425205154171;5.569092
2019-08-03;0.0;18.02;36.47;6.9491358555196125;5.892552
2019-09-03;0.0;15.8;35.49;6.12205243232646;6.239484
2019-10-03;0.0;17.63;38.07;5.866858020182118;6.180948
2019-11-03;0.0;18.96;34.08;7.176887056327336;6.09039
2019-12-03;0.0;21.72;36.05;8.274780831220115;5.522436
2019-03-13;0.0;23.73;35.7;9.337450218002662;5.408136
2019-03-14;0.0;22.71;36.93;9.189970812230433;5.75307
2019-03-15;0.0;20.6;36.22;7.705158243384321;6.038532
2019-03-16;0.0;17.05;36.87;5.343367040636063;5.697990000000001
2019-03-17;0.0;17.47;34.62;4.8260405316314925;5.917197600000001
2019-03-18;0.0;17.92;35.71;4.839538816996193;5.6331180000000005
2019-03-19;0.0;19.65;34.17;5.828856132085529;5.5448838
2019-03-20;0.0;18.9;32.05;5.000581727365887;6.508242
2019-03-21;0.0;17.57;32.77;3.9673877762702467;7.3200744
2019-03-22;0.0;18.83;31.85;4.023177760871305;7.8894216
2019-03-23;0.0;16.84;31.81;4.170415031618858;8.62416
2019-03-24;0.0;16.29;33.43;4.330086731120877;8.6235336
2019-03-25;0.0;15.73;32.37;4.360579358695029;9.422595000000001
2019-03-26;0.0;16.8;31.57;4.873957691976899;9.416628000000001
2019-03-27;0.0;17.68;32.7;5.034781600701488;9.073692
2019-03-28;0.0;18.75;33.36;5.518382632377067;9.4271796
2019-03-29;0.0;19.15;31.22;5.520447169666568;9.1889244
2019-03-30;0.0;19.4;33.31;6.387141391560679;9.058356
2019-03-31;0.0;18.67;30.39;5.825709413535603;8.961507000000001
2019-01-04;0.0;19.76;32.72;6.52525727348202;8.9105076
2019-02-04;0.0;20.56;28.94;6.321379097900947;8.897598
2019-03-04;0.0;19.6;33.81;5.907005954527146;8.8715214
2019-04-04;0.0;18.97;33.83;6.26900497276339;9.298548
2019-05-04;0.0;18.23;33.74;5.972885781889427;9.1644732
2019-06-04;0.0;19.48;29.81;6.7291595521210885;8.585604
2019-07-04;0.0;22.14;31.6;7.544776443889796;8.0654796
2019-08-04;0.0;24.53;32.21;8.31131667367578;7.6059
2019-09-04;0.0;24.73;29.25;8.917065223558685;8.0456256
2019-10-04;0.0;22.19;31.32;7.962295960705085;8.092908
2019-11-04;0.0;19.84;30.1;6.421485724980203;8.148400200000001
2019-12-04;0.0;18.21;33.74;6.343014505605887;7.7139864
2019-04-13;0.0;15.63;30.22;5.34895381732922;7.7581368
2019-04-14;0.0;15.15;31.45;4.890118519010801;7.8584346
2019-04-15;0.0;18.06;29.51;5.208549100895952;7.7575716
2019-04-16;0.0;17.96;28.83;5.068537515245216;7.92207
2019-04-17;0.0;19.03;32.0;5.88979352046087;7.722817200000001
2019-04-18;0.0;18.01;33.36;5.403060581074047;8.1444924
2019-04-19;0.0;19.4;31.05;5.609548351594031;7.657866
2019-04-20;0.0;19.27;33.21;5.455005760984454;8.356734
2019-04-21;0.0;17.98;33.01;4.991836465786538;8.7631686
2019-04-22;0.0;17.32;35.03;5.187956494412564;9.0942066
2019-04-23;0.0;16.82;34.69;4.682754964614933;9.144324
2019-04-24;0.0;17.12;33.34;4.776382655205733;8.6408856
2019-04-25;0.0;20.02;41.28;6.156278662893207;7.8653898
2019-04-26;0.0;20.94;36.41;7.07578945191047;7.736319
2019-04-27;0.0;22.56;38.34;7.310888731995903;7.9936452000000005
2019-04-28;0.0;21.97;33.64;6.341335288439682;8.0917542
2019-04-29;0.0;22.41;31.87;7.855417041657618;8.008115400000001
2019-04-30;0.0;19.26;34.81;5.453671301641386;8.4268998
2019-01-05;0.0;18.19;34.15;4.671407899448412;9.395802
2019-02-05;0.0;17.99;34.44;5.037845582871193;9.4292064
2019-03-05;0.0;17.62;33.64;4.6218755614264175;8.65314
2019-04-05;0.0;17.26;34.54;4.864660318890392;9.161586
2019-05-05;0.0;19.08;31.95;5.809023099399815;8.5640076
2019-06-05;0.0;20.81;33.25;6.356320932649029;7.021170000000001
2019-07-05;0.0;25.14;36.39;7.133164356675214;7.2223524
2019-08-05;0.0;21.36;34.9;6.265217040564038;8.0733654
2019-09-05;0.0;20.04;34.28;5.4157214861911385;8.735454
2019-10-05;0.0;18.63;33.44;4.276733278240107;9.733014
2019-11-05;0.0;19.33;33.43;4.478834611517492;10.036566
2019-12-05;0.0;19.34;32.66;4.451765658687412;9.114192000000001
2019-05-13;0.0;16.93;35.92;4.88235382271559;8.584200000000001
2019-05-14;0.0;18.38;34.86;4.788444365677195;9.0841464
2019-05-15;0.0;18.81;34.89;4.258351528091685;8.959878
2019-05-16;0.0;17.8;35.49;4.684972447900203;9.70623
2019-05-17;0.0;19.09;36.43;5.199879187743937;9.82638
2019-05-18;0.0;19.2;35.33;4.998076990188253;7.7883498
2019-05-19;0.0;19.24;34.14;5.6238930739892625;8.084088
2019-05-20;0.0;19.03;38.2;5.577104276937324;9.554292
2019-05-21;0.0;19.46;41.02;6.006639137449919;9.520974
2019-05-22;0.0;20.5;38.49;6.7658751803601085;9.303282000000001
2019-05-23;0.0;19.14;38.8;6.12530878433177;9.394056
2019-05-24;0.0;19.41;40.3;5.47434965726557;8.832654
2019-05-25;0.0;19.27;39.02;5.110500956860563;9.311418
2019-05-26;0.0;19.58;37.61;4.995465169076018;9.3872142
2019-05-27;0.0;19.56;38.2;5.293353208775562;9.3918492
2019-05-28;0.0;19.53;38.57;5.254534173556874;9.357822
2019-05-29;0.0;21.53;38.58;7.343497746864455;9.360666
2019-05-30;0.0;22.69;39.35;7.343089165316613;7.7625756
2019-05-31;0.0;20.26;40.08;5.337386016917569;8.621406
2019-01-06;0.0;19.65;39.81;5.0082101906969445;8.96535
2019-02-06;0.0;18.72;36.15;4.730743113780015;9.575694
2019-03-06;0.0;18.1;38.99;5.035465062463736;9.51039
2019-04-06;0.0;20.83;33.45;4.390886449254134;10.092384000000001
2019-05-06;0.0;21.12;32.42;4.909481162094997;10.778814
2019-06-06;0.0;20.55;36.36;4.949457601623992;10.368216
2019-07-06;0.0;17.83;37.76;4.57458728193771;8.90532
2019-08-06;0.0;18.81;38.83;5.277697501314492;9.1149768
2019-09-06;0.0;21.36;37.38;4.825177433162434;8.374086
2019-10-06;0.0;22.97;36.81;4.946481177334213;8.847738
2019-11-06;0.0;23.2;35.65;4.915666919796401;9.4314366
2019-12-06;0.0;20.98;38.22;4.571653400354455;9.3635172
2019-06-13;0.0;19.84;37.6;4.772874042602085;9.217332
2019-06-14;0.0;19.73;38.36;4.5265453101004764;8.5444092
2019-06-15;0.0;20.97;39.16;5.5190532277189055;8.203275
2019-06-16;0.0;21.24;37.84;5.435852762852564;8.6745258
2019-06-17;0.0;23.65;39.35;5.502781085066303;8.3646
2019-06-18;0.0;24.84;33.64;3.3652696861882454;3.7906236000000004
2019-06-19;0.0;23.72;38.67;6.107932060048276;10.079424000000001
2019-06-20;0.0;21.04;38.77;5.137626825807652;9.497160000000001
2019-06-21;0.0;21.84;37.84;4.96004072779452;9.6241482
2019-06-22;0.0;21.96;38.51;4.779964208286085;9.627912
2019-06-23;0.0;22.26;35.96;4.450276592748342;8.5113666
2019-06-24;0.0;21.75;36.8;3.6671120911407256;4.7156058
2019-06-25;0.0;21.06;38.78;4.91288925640752;9.0408852
2019-06-26;0.0;23.85;38.0;5.0893055463691335;9.5435946
2019-06-27;0.0;23.81;36.55;5.024318769881939;10.4503194
2019-06-28;0.0;23.56;34.31;5.772910501530417;9.325872
2019-06-29;0.0;20.87;37.87;4.420648090010829;8.9847018
2019-06-30;16.569;21.7;32.39;3.1561166749649794;6.0797088
2019-01-07;0.0;23.49;34.26;3.639109454292832;7.8577434
2019-02-07;0.0;23.18;36.17;5.458234617682883;12.733056
2019-03-07;0.0;24.67;39.0;6.156955917122424;11.4311124
2019-04-07;0.0;24.22;33.87;5.616562535802367;12.074382
2019-05-07;0.0;23.37;32.11;4.471202451987489;9.171702
2019-06-07;0.0;23.28;32.77;3.8479037858065994;6.9039719999999996
2019-07-07;0.0;24.39;36.2;5.601615133065183;12.573018
2019-08-07;0.0;23.8;36.14;4.50659708792798;8.2639152
2019-09-07;0.0;23.75;35.45;5.862577813020081;11.9902626
2019-10-07;0.0;23.42;34.32;5.49764923624561;12.1986864
2019-11-07;0.0;22.49;33.21;5.324447973566308;11.68254
2019-12-07;0.0;21.37;37.88;5.06017900503506;11.071944
2019-07-13;0.0;24.13;36.75;5.302625806594842;10.4522976
2019-07-14;0.0;25.44;36.5;5.467083472405483;10.623402
2019-07-15;0.0;23.34;34.79;5.493737561698729;10.8004662
2019-07-16;0.0;22.47;34.31;4.313057969985106;7.4743812
2019-07-17;0.0;24.41;36.86;4.8439354882336545;9.244755000000001
2019-07-18;0.0;24.79;34.55;4.922919803322586;8.53668
2019-07-19;0.0;22.93;35.56;5.3058779757207555;10.2279222
2019-07-20;0.0;21.54;35.36;4.695146871705641;9.4003794
2019-07-21;0.0;24.87;37.86;5.310007704554728;10.292976
2019-07-22;0.0;24.77;36.08;5.7168476225846785;8.939187
2019-07-23;0.0;21.45;37.26;4.885150641530157;10.313082
2019-07-24;0.0;24.71;36.62;5.525192780025933;11.544012
2019-07-25;27.576;21.44;31.45;3.4557212118317526;9.443487600000001
2019-07-26;0.0;23.11;34.21;5.042297322321571;13.65597
2019-07-27;0.0;23.49;35.96;4.4721165069057704;10.3333122
2019-07-28;0.0;25.2;36.65;3.8783876653187246;7.5677598
2019-07-29;0.0;24.8;34.87;4.535258197984462;10.8262746
2019-07-30;0.0;25.38;36.63;5.5160917530812315;12.635604
2019-07-31;0.0;26.18;37.34;5.504830721105973;10.822824
2019-01-08;0.0;24.9;37.06;5.991285036862589;12.2927868
2019-02-08;0.0;24.0;37.83;4.991551102248279;8.0949186
2019-03-08;0.0;23.96;37.42;5.614957183415848;11.898846
2019-04-08;0.0;23.33;36.63;5.624761571909871;12.6974232
2019-05-08;0.0;24.79;35.1;5.551673813437591;11.0470626
2019-06-08;0.0;22.2;35.87;5.052338831535803;10.298172600000001
2019-07-08;0.0;21.41;33.99;4.493353012778452;9.722556
2019-08-08;0.0;23.45;34.9;5.013328868508802;10.18224
2019-09-08;0.0;24.39;37.95;4.7627356333106645;9.5622354
2019-10-08;0.0;24.59;38.49;5.796334807585771;11.2993434
2019-11-08;0.101;22.25;35.09;5.706288950559932;13.393638000000001
2019-12-08;0.0;22.86;34.78;4.9649538712677455;11.643408
2019-08-13;0.0;25.37;37.42;5.442017281875239;10.6301232
2019-08-14;0.0;24.47;35.32;5.280499229366162;10.2667428
2019-08-15;0.0;23.23;34.1;4.758602689970294;9.4011498
2019-08-16;0.0;24.65;35.79;5.191686242059167;11.203596000000001
2019-08-17;28.176;25.01;35.26;3.823998594456257;8.4572568
2019-08-18;23.934;22.07;33.2;3.8233859420542746;11.2666824
2019-08-19;0.404;22.96;31.47;3.393731586459077;9.3240684
2019-08-20;0.0;24.78;35.66;4.7012240916535655;12.7092438
2019-08-21;0.0;25.37;30.36;2.589599060606423;5.7119202
2019-08-22;37.166;22.47;31.18;1.6509421978737482;4.556835
2019-08-23;3.535;23.8;31.58;3.8856307619764157;11.9703924
2019-08-24;0.0;24.14;33.2;4.831037794014394;13.504212
2019-08-25;0.0;24.05;32.66;4.027217773580873;9.352242
2019-08-26;1.717;23.91;30.95;1.8803949891823775;3.6722664000000003
2019-08-27;0.0;24.84;35.85;3.1079317750453073;8.200582200000001
2019-08-28;0.303;25.13;35.38;3.190071294915087;7.8482646
2019-08-29;93.721;22.42;33.51;3.0140903886586257;8.91396
2019-08-30;47.065;22.37;31.71;2.3250931370123324;7.572744
2019-08-31;0.101;23.52;32.36;4.183672190171549;13.0699206
2019-01-09;5.05;24.78;31.11;2.5463562916956826;6.740118000000001
2019-02-09;7.171;23.34;32.53;4.17473044111378;12.278230200000001
2019-03-09;0.0;24.06;34.27;4.821487009770274;12.211218
2019-04-09;49.592999999999996;23.68;36.55;3.3147832955387555;9.1542456
2019-05-09;0.0;24.58;29.32;2.1426254040319943;6.26049
2019-06-09;0.606;26.37;28.77;4.283607781470296;12.414924000000001
2019-07-09;9.191;21.93;31.1;1.3107365875651937;3.0853943999999998
2019-08-09;0.0;21.45;34.22;4.256708217406504;12.267234
2019-09-09;16.061;23.38;32.59;4.098975221129657;12.194748
2019-10-09;11.211;24.17;35.29;4.367687469374761;13.1493348
2019-11-09;0.0;24.01;34.75;4.75095103616325;13.80564
2019-12-09;13.534;22.67;32.75;4.230593817492241;12.407526
2019-09-13;0.0;23.2;34.9;4.919909738297238;14.61618
2019-09-14;4.545;24.04;35.44;3.572488301108099;10.524474000000001
2019-09-15;0.0;24.65;34.8;4.329483537122706;12.621978
2019-09-16;41.109;21.27;33.82;2.8844470788239;8.910027
2019-09-17;0.0;21.82;34.18;3.7599326195669134;11.004084
2019-09-18;0.0;21.0;35.67;4.394293117770412;12.571722000000001
2019-09-19;16.767;21.76;32.03;2.6792367563068904;8.0022204
2019-09-20;0.101;22.84;30.48;2.0748659738922433;5.553036
2019-09-21;0.0;23.01;32.91;4.592889005437255;13.1966604
2019-09-22;12.322;24.52;30.5;2.1416138093934656;5.3656974
2019-09-23;0.0;24.38;35.48;3.814080526018471;10.603871999999999
2019-09-24;6.4639999999999995;22.0;33.2;2.3283241467878466;5.7336012
2019-09-25;0.0;24.14;35.28;3.931870574776136;11.48004
2019-09-26;0.0;24.31;33.06;3.918929803391954;11.5750908
2019-09-27;0.0;23.92;34.29;3.8184537445709594;10.714010400000001
2019-09-28;0.0;23.53;35.42;4.260157891319594;11.897424
2019-09-29;0.0;23.57;32.51;2.9502185120335533;7.54488
2019-09-30;0.0;25.04;37.36;4.9781126418599335;12.906086399994601
2019-01-10;0.0;23.9;37.6;4.793537525272881;12.0586608
2019-02-10;3.838;22.59;37.35;3.99452926425614;10.7929926
2019-03-10;0.909;23.31;37.69;4.44059325178952;12.3059466
2019-04-10;0.0;24.79;36.18;4.0091582263975205;11.2130244
2019-05-10;0.7676;24.25;37.13;1.3799288810874555;2.5018397999964
2019-06-10;0.1818;23.8;31.99;4.357298329468081;12.023129120002201
2019-07-10;0.0;25.05;34.25;2.5021603670517125;6.2049780000000005
2019-08-10;0.0;23.1;37.4;2.369006679041384;5.5706919039846
2019-09-10;0.18588;22.63;38.54;1.5820187024548271;3.231103684806
2019-10-10;0.04284;24.68;38.69;4.093586392574685;10.50237533376
2019-11-10;0.0;24.18;33.55;4.482999159248956;10.997729999998201
2019-12-10;0.0;22.95;33.77;4.156827280590429;9.5030568
2019-10-13;0.0;22.61;33.98;3.4928145705725364;8.0731494
2019-10-14;30.103;24.8;36.67;2.6958725047879506;6.642837
2019-10-15;2.9290000000000003;24.98;37.3;3.744557481635124;10.827675000000001
2019-10-16;0.0;25.4;37.71;4.067296106460552;11.476728
2019-10-17;0.0;22.82;36.7;3.9121529084649818;10.842696
2019-10-18;0.0;21.19;37.74;3.6969392663236293;10.574208
2019-10-19;0.0;21.74;38.38;3.992309264469774;10.756458
2019-10-20;0.0;35.11;36.01;4.941446919818507;10.026846
2019-10-21;0.0;;;0.0;9.999792
2019-10-22;0.0;22.75;35.1;4.342679982873481;8.6701536
2019-10-23;0.0;22.75;37.51;5.11700010857679;9.4219884
2019-10-24;0.0;23.11;34.66;4.259059445761338;10.1013102
2019-10-25;0.0;23.11;35.29;2.938351892304375;6.8081256
2019-10-26;0.0;23.83;37.84;4.289819610282406;9.079722
2019-10-27;0.0;23.13;38.58;6.156071626840551;7.9988868
2019-10-28;0.0;16.01;37.62;6.048634879261666;7.9674696
2019-10-29;0.0;14.84;37.95;5.339828521801837;8.0706744
2019-10-30;0.0;17.04;38.66;7.122537650801369;8.3437218
2019-10-31;0.0;17.56;37.56;7.188797345960211;8.0638056
2019-01-11;0.0;16.64;38.22;5.918510939856374;7.7661
2019-02-11;0.0;16.77;38.51;5.979687429231654;7.9626744
2019-03-11;0.0;22.23;38.39;3.3858857868619903;5.239872
2019-04-11;0.0;19.23;40.26;5.8744343291639485;8.2651104
2019-05-11;0.0;20.99;40.99;6.042830067030735;7.0760196
2019-06-11;0.0;18.51;41.05;5.5294501358626835;6.561504
2019-07-11;0.0;19.21;37.88;4.61775445816553;5.3482122
2019-08-11;0.0;18.58;37.83;4.895463331834244;6.745167
2019-09-11;0.0;19.11;39.02;5.089523186624336;6.228738000000001
2019-10-11;0.0;20.4;38.86;4.255817961648895;4.3073838
2019-11-11;0.0;20.99;40.29;4.954749168566871;5.960034
2019-12-11;0.0;19.24;39.59;5.5306103074059285;5.8871952
2019-11-13;0.0;18.14;38.78;4.621084797439196;5.3415432
2019-11-14;0.0;16.16;38.71;3.695890132218889;5.0164758
2019-11-15;0.0;17.78;39.14;3.150429542927607;5.0990562
2019-11-16;0.0;19.87;33.99;1.7085522842901042;2.538342
2019-11-17;0.0;21.1;39.13;3.565359126891621;6.301762200000001
2019-11-18;0.0;21.95;38.47;5.206323748021179;4.174119
2019-11-19;0.0;21.66;38.18;5.434213410266795;5.4462006
2019-11-20;0.0;21.52;36.55;5.865356864162124;5.950438200000001
2019-11-21;0.0;17.78;38.3;5.103607022088629;4.65174
2019-11-22;0.0;17.24;38.74;5.009243344584221;4.47768
2019-11-23;0.0;17.67;39.2;5.3589782827446495;4.5989640000000005
2019-11-24;0.0;17.01;40.18;5.196872916678197;4.848552000000001
2019-11-25;0.0;18.32;40.2;5.122664373389655;4.935258
2019-11-26;0.0;18.85;39.21;5.056393787022296;4.6252260000000005
2019-11-27;0.0;18.38;37.98;4.819193331773024;4.85514
2019-11-28;0.0;17.3;37.29;4.3819104666360245;4.65975
2019-11-29;0.0;17.8;37.3;4.427170215525026;4.610106
2019-11-30;0.0;18.18;38.88;5.0140694271076;4.6923804
2019-01-12;0.0;17.22;39.5;4.149063925768228;4.9056299999999995
2019-02-12;0.0;16.46;39.01;4.285789994995963;5.0565726
2019-03-12;0.0;17.08;37.57;4.314939361645043;3.7762164
2019-04-12;0.0;19.87;35.56;4.902664256024588;2.5149834
2019-05-12;0.0;18.06;33.51;4.265780582510605;4.547592
2019-06-12;0.0;15.13;31.37;3.3563538671444055;5.238981
2019-07-12;0.0;16.51;32.27;4.129412852153358;4.7062404
2019-08-12;0.0;19.24;32.37;4.666096177976061;3.1312422
2019-09-12;0.0;19.29;33.78;4.749343073558913;3.421071
2019-10-12;0.0;18.55;37.04;5.846565182281759;5.2131834
2019-11-12;0.0;19.79;33.21;5.755357106168469;3.1818888000000003
2019-12-12;0.0;16.14;35.5;5.75929544928187;4.490298
2019-12-13;0.0;17.17;36.83;5.750142714989932;4.9768740000000005
2019-12-14;0.0;13.8;40.0;4.69475850475537;4.594518
2019-12-15;0.0;15.87;40.02;4.249304668182928;4.063842
2019-12-16;0.0;17.21;34.5;3.5489853728513863;4.5976680000000005
2019-12-17;0.0;16.61;34.5;4.346389304277932;4.2868674
2019-12-18;0.0;16.48;36.87;5.090620729962923;4.507434
2019-12-19;0.0;17.27;36.97;5.888509305080418;4.63284
2019-12-20;0.0;17.8;36.08;6.723872989148489;3.9981636000000003
2019-12-21;0.0;18.13;35.71;6.568648106688295;4.552668
2019-12-22;0.0;15.31;37.43;5.828845155254953;4.8769074
2019-12-23;0.0;14.1;38.58;5.653906639592985;4.8289446
2019-12-24;0.0;13.99;39.14;5.826784245748129;4.847454
2019-12-25;0.0;14.87;37.75;4.716370429299546;3.4881425999999998
2019-12-26;0.0;11.35;38.85;4.659053071667025;4.347936
2019-12-27;0.0;14.61;40.04;4.570867886823632;3.9280356
2019-12-28;0.0;13.02;37.69;4.373537983231923;3.7708559999999998
2019-12-29;0.0;11.83;37.03;5.253142680577842;4.6282734
2019-12-30;0.0;18.03;36.17;6.913905892203699;4.474602
2019-12-31;0.0;18.1;34.38;7.317848712964593;4.9035258
