DATE;RRmm;Tmin;Tmax;ETP;RGI
2023-10-04;0.0;;;0.0;9.322146
2023-11-04;0.0;;;0.0;9.314330400000001
2023-12-04;0.0;;;0.0;9.670986000000001
2023-04-13;0.0;;;0.0;8.9380188
2023-04-14;0.0;29.3;43.69;9.685975365560513;8.266680000000001
2023-04-15;0.0;24.83;44.77;8.158233754506346;8.915666400000001
2023-04-16;0.0;23.45;43.72;8.286615644995333;8.198334000000001
2023-04-17;0.0;24.71;43.53;8.543699409321139;8.6207706
2023-04-18;0.0;22.88;41.16;7.700557216567191;8.9138178
2023-04-19;0.0;20.55;38.47;6.369658919481331;8.5785336
2023-04-20;0.0;19.4;38.21;5.982823214470733;8.6611464
2023-04-21;0.0;20.13;34.41;4.929842301621533;8.3575044
2023-04-22;0.0;18.95;38.54;5.617383224762301;9.1238958
2023-04-23;0.0;18.5;41.16;6.099203933591775;8.964086400000001
2023-04-24;0.0;19.41;44.12;5.926289906509335;9.0253116
2023-04-25;0.0;20.75;43.11;5.897086675568964;8.978954400000001
2023-04-26;0.0;20.1;40.47;5.623594410473611;9.29907
2023-04-27;0.0;19.61;41.26;5.449692785368634;9.2630268
2023-04-28;0.0;18.75;44.11;6.150215058702494;8.6315652
2023-04-29;0.0;19.25;43.8;5.1758697457699885;9.490698
2023-04-30;0.0;20.78;41.25;4.564227101357765;9.9728622
2023-01-05;0.0;19.83;34.8;4.264951986041159;10.935738
2023-02-05;0.0;20.44;35.27;4.5567932874171815;11.0020446
2023-03-05;0.0;21.8;41.49;5.262656823587314;10.6883046
2023-04-05;0.0;22.68;39.57;5.0506094791218565;10.454574599999999
2023-05-05;0.0;20.15;46.4;5.185680723653644;7.5428388
2023-06-05;0.0;20.35;42.85;5.9710974878161265;8.895013200000001
2023-07-05;0.0;20.47;42.26;5.04740160857074;8.5813038
2023-08-05;0.0;19.74;43.63;5.207508311370889;9.0601578
2023-09-05;0.0;21.08;43.31;5.590411929140663;9.115182
2023-10-05;0.0;25.24;42.91;7.5395847575919515;9.0319068
2023-11-05;0.0;21.89;42.6;6.020325968443987;9.331713
2023-12-05;0.0;20.87;41.42;5.570880837271287;9.5460732
2023-05-13;0.0;21.83;40.77;5.064435713449982;9.5250456
2023-05-14;0.0;21.8;40.17;5.008977276989165;9.27513
2023-05-15;0.0;21.26;38.4;5.570003543658123;8.983152
2023-05-16;0.0;21.44;39.79;4.977434844780245;8.489988
2023-05-17;0.0;21.05;40.15;5.462937125153677;8.96625
2023-05-18;0.0;23.1;42.39;7.338751354660572;8.913474
2023-05-19;0.0;23.05;40.93;6.713758572038895;8.9470458
2023-05-20;0.0;23.46;42.16;7.4721424208729905;8.697366
2023-05-21;0.0;21.02;42.59;5.677732093990931;9.290808
2023-05-22;0.0;21.93;40.5;6.189280137139153;8.939232
2023-05-23;0.0;22.53;35.76;4.556821252506019;4.0083588
2023-05-24;0.0;23.93;42.65;6.602243205827351;8.44407
2023-05-25;0.0;25.68;39.78;6.062982895254044;5.3077734
2023-05-26;0.0;24.78;37.77;5.090597475670146;6.9916752
2023-05-27;0.0;25.46;43.16;6.504633170503225;9.6039234
2023-05-28;0.0;26.63;44.51;7.795660949281521;6.47496
2023-05-29;0.0;25.46;45.15;6.886993005334504;9.08676
2023-05-30;0.0;26.94;44.88;6.0617724255481855;9.561222
2023-05-31;0.0;25.22;38.69;4.428142468920881;5.148072
2023-01-06;0.0;24.71;41.67;5.631149622954786;9.571662
2023-02-06;0.0;22.44;40.48;5.094134484049474;8.70318
2023-03-06;0.0;22.02;41.27;5.378004349655902;9.503748
2023-04-06;0.0;21.49;40.68;4.984034102121102;9.172490400000001
2023-05-06;0.0;21.86;41.92;5.2999234806127395;9.1069164
2023-06-06;0.0;21.74;42.8;5.863711322540488;9.2219184
2023-07-06;0.0;22.62;44.04;5.958483132218244;9.398088
2023-08-06;0.0;23.58;40.52;5.480517311509911;9.954774
2023-09-06;0.0;23.76;42.76;5.679301667657112;10.5365754
2023-10-06;0.0;23.67;43.91;5.321147817258739;8.119377
2023-11-06;0.0;25.7;40.5;5.3818486443433935;8.809074
2023-12-06;0.0;25.68;40.73;4.655796228555237;7.655571
2023-06-13;0.0;24.92;40.07;4.93129318238868;10.3303458
2023-06-14;0.0;25.14;36.96;5.190982910243457;10.7064198
2023-06-15;0.0;24.51;38.12;4.053520821309548;6.803316
2023-06-16;0.0;25.25;40.84;5.069355206342921;8.778006
2023-06-17;0.0;26.52;40.75;5.803806761740053;10.4894946
2023-06-18;0.0;26.28;36.72;5.087379045105998;9.0637578
2023-06-19;3.6359999999999997;22.21;36.48;4.28464403185438;8.034714000000001
2023-06-20;0.0;26.27;38.17;5.87458006631643;10.7318124
2023-06-21;0.0;24.04;40.15;4.802984071556369;7.8228936000000004
2023-06-22;0.0;24.69;40.01;5.575127766517177;12.221064
2023-06-23;0.0;26.69;37.11;5.539040679855187;10.9903374
2023-06-24;0.0;26.6;39.16;6.241512665830129;9.50454
2023-06-25;0.0;24.89;37.32;5.237576190243936;10.7552898
2023-06-26;0.0;24.07;39.75;5.5913503894538215;11.162979
2023-06-27;0.0;24.37;39.21;5.522918610410472;10.747728
2023-06-28;0.0;23.34;40.09;5.56614504042893;11.2140108
2023-06-29;0.0;24.82;38.43;4.178155752655362;8.60814
2023-06-30;0.0;25.39;40.41;5.979628042835292;12.2246046
2023-01-07;0.0;23.93;35.12;3.725465786048985;6.6299220000000005
2023-02-07;0.0;24.98;39.66;4.786444126776654;10.4147766
2023-03-07;3.03;23.14;36.44;4.062189487671912;8.455482
2023-04-07;0.0;24.95;40.53;6.179255258733724;11.7107802
2023-05-07;0.0;27.5;38.38;6.138077618850608;11.4587352
2023-06-07;0.0;24.66;36.73;5.4613831041306895;10.7064666
2023-07-07;0.0;26.73;38.05;4.657631635480506;9.630918000000001
2023-08-07;0.0;23.55;41.22;5.489667321018225;10.982575800000001
2023-09-07;0.0;26.4;41.0;5.551582890295777;10.9217916
2023-10-07;0.0;25.89;39.38;5.685506461117122;11.676060000000001
2023-11-07;10.607000000000001;20.74;34.12;3.5337801521687213;8.262747000000001
2023-12-07;0.101;25.81;38.34;4.7785330473933865;11.0116476
2023-07-13;0.0;25.95;39.6;5.214111696524925;10.4608566
2023-07-14;0.0;25.38;36.21;4.940027768236012;9.527796
2023-07-15;0.0;27.06;37.05;5.301597656273166;10.77984
2023-07-16;0.0;27.84;36.38;5.10103240127532;10.0367406
2023-07-17;2.9290000000000003;24.37;39.18;4.8508804093905304;10.57877618436
2023-07-18;13.433;23.46;33.6;4.487055854356881;12.8641752972
2023-07-19;0.0;25.06;37.31;5.103376142208896;14.167593
2023-07-20;27.674;21.91;30.96;2.185757868988034;5.2068762
2023-07-21;0.0;25.2;35.53;4.3965344247577;11.702412
2023-07-22;0.0;24.46;35.71;4.759086827615664;11.53368
2023-07-23;0.0;25.58;37.54;4.321976363540938;10.26567
2023-07-24;16.665;23.39;35.31;2.663789094097165;7.5095604
2023-07-25;3.5349999999999997;24.19;37.1;4.461607227962816;13.187176200000001
2023-07-26;0.0;26.46;36.57;3.6799705006578534;9.334368
2023-07-27;0.0;25.69;36.54;4.487339729019328;11.002932000000001
2023-07-28;0.0;25.5;36.46;4.544939100443765;10.801512
2023-07-29;31.722;23.63;35.52;2.6180421181697073;6.461703
2023-07-30;4.646;24.88;29.65;2.0016042402795704;4.647834
2023-07-31;0.101;25.52;33.62;4.7409608577740014;13.871952
2023-01-08;0.0;25.19;36.73;3.9780442157478175;9.7220682
2023-02-08;0.0;25.65;38.41;4.71728236701886;11.558772000000001
2023-03-08;0.0;26.11;37.1;4.209806342568028;9.577836
2023-04-08;0.0;26.28;37.63;4.651594602979927;10.887066
2023-05-08;0.0;25.98;37.47;4.5490333425423755;10.4170482
2023-06-08;0.808;26.44;36.41;3.9354064452887005;8.7518268
2023-07-08;9.392999999999999;23.25;32.03;2.6244353035903645;6.4101834
2023-08-08;0.0;23.74;34.99;4.676861267412406;12.058992
2023-09-08;0.0;23.04;35.86;4.846549747454078;11.5657326
2023-10-08;0.0;24.01;35.48;4.952009130188123;11.622654
2023-11-08;9.898;24.81;36.61;4.076023946030482;9.827409600000001
2023-12-08;12.225;24.96;34.58;3.391419713765742;9.6022152
2023-08-13;0.909;24.99;37.22;3.8615671234866533;11.359566
2023-08-14;0.101;25.87;36.95;4.208513452724937;12.014316
2023-08-15;22.22;22.02;31.06;1.8661996160720122;4.7364516000000005
2023-08-16;5.555;24.14;30.33;2.170358320722452;6.5884158
2023-08-17;0.404;25.09;32.89;2.722766360463908;8.074116
2023-08-18;0.0;25.55;36.74;3.317361357406895;9.1937142
2023-08-19;4.848;24.58;32.4;2.8165695257436094;7.5539700000000005
2023-08-20;26.257;23.11;31.45;1.864527432198472;6.130387799999999
2023-08-21;2.525;24.95;35.44;2.79147146366559;8.483823
2023-08-22;5.555;24.55;33.94;4.142498030115151;12.7728702
2023-08-23;0.0;26.17;39.5;4.8370484783793195;13.3947
2023-08-24;48.885;22.83;32.21;0.5703504416881167;0.8851446000000001
2023-08-25;0.0;22.67;34.03;3.1246236786145616;9.283158
2023-08-26;0.0;24.13;37.56;3.899769571108539;11.021893200000001
2023-08-27;0.0;24.89;35.16;4.009394806010055;11.0295558
2023-08-28;9.191;25.13;32.79;1.1405687246648313;1.7470080000000001
2023-08-29;33.229;23.46;32.51;2.669050178684073;9.06291
2023-08-30;3.131;23.85;32.37;3.1473240322746623;10.0583946
2023-08-31;0.0;23.77;34.18;3.8964960680169605;11.9058066
2023-01-09;30.901;22.27;36.3;3.7925469943608148;10.4426478
2023-02-09;0.808;22.37;35.61;4.227657087281132;12.718243800000002
2023-03-09;0.0;26.3;36.01;4.271942295765735;11.724937200000001
2023-04-09;10.706;22.73;36.05;3.0262056234063044;8.724756600000001
2023-05-09;0.0;23.75;34.0;3.615775682665935;10.9085256
2023-06-09;0.0;24.82;34.07;3.839390972554578;10.837674
2023-07-09;38.889;22.61;36.36;4.249780425350623;12.698751600000001
2023-08-09;25.654;23.02;33.31;3.087948402859448;8.8879698
2023-09-09;0.0;24.68;37.06;4.215281240873705;12.170376000000001
2023-10-09;6.06;22.5;34.16;3.9537401830675036;11.216844
2023-11-09;6.161;25.06;35.98;4.454904678929256;12.7427112
2023-12-09;1.6159999999999999;25.51;32.93;2.2092116643703443;6.1455276
2023-09-13;0.0;24.93;36.62;4.213604045816671;11.8808136
2023-09-14;0.0;25.97;35.26;3.9614420196961095;11.0002338
2023-09-15;0.0;26.21;36.16;3.706460029926957;10.227186
2023-09-16;0.909;25.14;33.98;2.7365262135771617;7.6007268
2023-09-17;0.0;23.0;35.12;3.7056386793461153;10.096128
2023-09-18;1.919;23.82;33.06;2.592024379675831;7.172748
2023-09-19;1.212;24.6;38.07;4.3469288952516;12.022272000000001
2023-09-20;0.101;24.14;33.59;4.499931985808925;13.562154
2023-09-21;0.0;24.45;36.86;3.3239669186078276;9.3860298
2023-09-22;0.0;23.86;39.19;4.6209646443287085;12.7090098
2023-09-23;17.68;20.85;33.17;2.2755172405318613;6.2984160000000005
2023-09-24;0.0;24.76;37.11;4.6072740274480175;13.432625999999999
2023-09-25;30.598;20.76;32.31;1.7277176446401374;3.3928974
2023-09-26;0.101;24.25;36.64;4.351668826800226;13.014
2023-09-27;0.0;25.03;36.47;4.303645682819591;12.3636546
2023-09-28;0.0;25.48;33.07;2.238163837872915;6.2878122
2023-09-29;0.0;25.54;35.26;4.163658163509316;11.9967714
2023-09-30;0.0;25.1;34.76;3.569395727624237;10.365588
2023-01-10;0.0;23.97;38.15;4.138321369915281;11.948936400000001
2023-02-10;0.0;24.78;37.58;4.142361460118586;11.692026
2023-03-10;10.201;22.58;37.25;4.510851748993807;12.854835
2023-04-10;0.0;25.8;33.51;1.0100903887198194;2.1906522
2023-05-10;0.0;25.3;36.57;4.132332869600905;11.778714
2023-06-10;22.925;23.3;39.15;4.124084557513189;11.099961
2023-07-10;0.0;24.74;36.26;3.503947513649027;9.912501
2023-08-10;6.5649999999999995;21.88;36.44;3.8704816221661287;10.621053
2023-09-10;0.0;25.43;34.26;2.6662575326764886;7.386894
2023-10-10;5.252;22.46;38.24;4.4251721974993234;12.0715524
2023-11-10;0.606;22.96;33.62;3.4729240317078167;10.6290954
2023-12-10;0.0;25.28;35.33;3.917106887022477;11.496375
2023-10-13;2.424;24.14;35.48;3.73604630154363;10.294056
2023-10-14;0.0;24.16;35.88;3.8946568390774305;11.0800242
2023-10-15;0.0;25.45;36.74;3.2513329509109967;8.617392
2023-10-16;0.101;24.79;38.74;3.827240211240034;10.6791696
2023-10-17;0.0;24.21;36.09;4.206314201025919;12.0654378
2023-10-18;0.0;23.47;37.48;3.8160799440582815;10.6413984
2023-10-19;0.0;24.64;40.07;4.752688853506632;12.032946
2023-10-20;0.0;24.21;40.01;4.590744870806357;10.3249566
2023-10-21;0.0;22.08;38.48;4.357447901926609;11.173716
2023-10-22;0.0;22.37;36.78;3.4540332315056648;9.3278934
2023-10-23;0.0;22.83;36.86;4.369769058095277;10.975806
2023-10-24;0.0;22.83;38.87;4.956697891874518;11.2914198
2023-10-25;0.0;23.01;37.99;3.922839960751189;7.7419332
2023-10-26;0.0;22.43;38.24;3.6044500749943795;8.8565328
2023-10-27;0.101;23.61;40.29;4.088686028483296;10.1900628
2023-10-28;0.0;17.74;40.48;4.442678386944928;9.8826678
2023-10-29;0.0;20.21;38.38;3.9092202083448373;9.955944
2023-10-30;0.101;22.93;37.64;3.5925353918294856;9.063
2023-10-31;0.0;23.42;40.45;4.56258961611586;9.508469400000001
2023-01-11;0.202;25.27;38.13;4.598841883556436;11.4023304
2023-02-11;0.0;23.82;42.39;3.915979436108086;9.9417528
2023-03-11;0.0;24.99;42.83;4.211763052885845;9.9713142
2023-04-11;0.0;22.34;39.89;3.847683176434713;9.9231804
2023-05-11;0.0;21.94;39.93;3.751096082032964;9.1658376
2023-06-11;0.0;21.66;40.89;4.986257683231071;7.2015588
2023-07-11;0.0;16.65;40.46;5.796590070716693;7.825807800000001
2023-08-11;0.0;19.23;38.61;5.449010460893693;8.1627372
2023-09-11;0.0;17.3;38.92;4.87465683014537;7.843356
2023-10-11;0.0;17.52;39.95;4.683845872798354;7.952418
2023-11-11;0.0;16.48;40.97;4.338488461494374;8.09046
2023-12-11;0.0;16.05;40.7;4.716827115641036;7.6073580000000005
2023-11-13;0.0;16.78;40.76;5.793091738196887;7.1959554
2023-11-14;0.0;18.93;41.25;7.08785984698907;7.4447622
2023-11-15;0.0;16.96;40.97;6.614624281956583;7.7550083999999995
2023-11-16;0.0;14.92;40.36;6.057678938797169;7.6554108
2023-11-17;0.0;13.56;40.98;5.280043547371097;7.097824800000001
2023-11-18;0.0;15.62;41.34;4.999267965566086;6.7541706
2023-11-19;0.0;20.09;41.05;3.4025529093263405;7.18776
2023-11-20;0.101;22.22;34.65;2.033201870344447;4.3448598
2023-11-21;0.0;22.93;39.44;3.9928970782451096;7.04331
2023-11-22;0.0;19.0;38.94;6.8500476546233875;7.490970000000001
2023-11-23;0.0;16.74;39.48;6.59097019759711;7.2471888
2023-11-24;0.0;15.28;39.15;6.404195449847682;7.496784000000001
2023-11-25;0.0;17.51;37.71;4.3447888750920916;7.575588
2023-11-26;0.0;14.48;38.31;3.906972562930196;7.6491567622800005
2023-11-27;0.0;12.76;38.81;4.2806452272067705;8.0351453034
2023-11-28;0.0;14.56;40.42;4.126985561492528;7.9507374447600005
2023-11-29;0.0;15.56;40.45;5.031254822781988;7.29016142292
2023-11-30;0.0;13.91;38.81;4.504524523338339;7.10997991596
2023-01-12;0.0;17.5;40.12;5.155923000185518;7.65447614208
2023-02-12;0.0;20.34;38.94;6.104291684376917;6.26654610936
2023-03-12;0.0;22.92;39.32;5.666400223424735;5.96870200476
2023-04-12;0.0;18.88;40.53;4.890105320783398;7.02303180156
2023-05-12;0.0;18.54;38.24;4.0789908123178575;7.93597993668
2023-06-12;0.0;18.84;39.79;3.9420416440281945;6.599664085320001
2023-07-12;0.0;16.36;38.86;4.578977548358822;6.37990193124
2023-08-12;0.0;14.65;39.07;4.966123820876407;6.13002237768
2023-09-12;0.0;16.41;39.35;6.850815574001691;6.40344964284
2023-10-12;0.0;17.6;38.12;6.193050878012838;7.186777606440001
2023-11-12;0.0;14.76;39.18;4.742756729381886;6.890461541640001
2023-12-12;0.0;15.92;39.01;5.305264788787095;6.258165738480001
2023-12-13;0.0;16.68;39.04;5.061687799831119;6.22590555024
2023-12-14;0.0;13.88;38.03;5.566373039607898;6.985848322080001
2023-12-15;0.0;13.97;37.41;5.77029693833305;6.47791199388
2023-12-16;0.0;15.76;35.73;5.53519646261697;5.55984801684
2023-12-17;0.0;15.35;31.91;5.19540141677337;3.59273967084
2023-12-18;0.0;17.21;31.11;5.777552074701034;3.8990966353200003
2023-12-19;0.0;19.66;29.17;6.865266860157256;4.654354596119999
2023-12-20;0.0;13.64;29.44;6.681371099374588;6.108866534160001
2023-12-21;0.0;16.69;30.55;6.620229848197933;6.5534589882
2023-12-22;0.0;13.03;32.49;5.689551369120453;6.12133628184
2023-12-23;0.0;13.27;36.17;4.96671970686348;6.2151516
2023-12-24;0.0;15.34;38.42;4.607685273311133;5.3428752
2023-12-25;0.0;16.41;39.6;5.698276442732576;5.497488000000001
2023-12-26;0.0;19.45;39.39;6.559928993750794;5.393934000000001
2023-12-27;0.0;19.13;40.96;6.86119404481538;5.9049774
2023-12-28;0.0;15.36;40.86;6.668537201312375;6.0819156
2023-12-29;0.0;15.82;40.64;6.537096284923272;6.0579162
2023-12-30;0.0;12.76;38.69;6.118198747045148;5.8775742
2023-12-31;0.0;15.48;38.75;5.959369155316717;5.5474506
