DATE;RRmm;Tmin;Tmax;ETP;RGI
2018-11-08;0.0;23.31;34.31;4.600156033874176;11.912112
2018-12-08;0.0;21.67;36.36;4.461675192950098;11.474433
2018-08-13;0.0;22.53;31.73;3.439489943774097;8.203107600000001
2018-08-14;0.0;22.14;35.89;4.952552478805852;12.7518714
2018-08-15;0.0;23.18;35.69;3.959565000263063;8.3120778
2018-08-16;0.5;24.53;30.82;4.772626556091243;12.264930000000001
2018-08-17;0.1;25.07;33.68;5.087818436758142;12.56436
2018-08-18;0.0;25.33;34.62;5.011866829859234;10.971126
2018-08-19;0.0;24.17;35.92;4.284957452934783;8.9774442
2018-08-20;0.0;21.88;36.16;5.315352239872254;13.258692
2018-08-21;0.0;21.71;34.74;5.071012095211765;12.8002914
2018-08-22;0.0;21.99;36.82;5.17434224017006;13.0131198
2018-08-23;14.6;21.95;35.24;4.8851651475630335;12.833622
2018-08-24;14.7;22.24;32.38;3.6667768076388016;10.4195826
2018-08-25;0.0;24.72;35.17;4.007834610952646;10.616076
2018-08-26;17.5;21.72;32.87;2.9565717773630413;7.7677596
2018-08-27;20.6;23.83;32.52;3.6787863767940605;11.722993200000001
2018-08-28;0.39999999999999997;21.3;33.49;3.565021311880236;10.1867274
2018-08-29;2.4;23.86;33.59;3.1691415793463014;8.848485
2018-08-30;26.255000000000003;23.21;30.05;1.8848171986407476;5.5478052
2018-08-31;0.202;23.55;32.57;4.168504909385466;12.2820264
2018-01-09;0.0;23.79;33.05;3.8984665901492033;11.122093800000002
2018-02-09;15.554;24.65;34.25;2.940485920849084;7.895602800000001
2018-03-09;2.929;23.52;33.14;3.204317458133806;9.029097
2018-04-09;51.509;24.09;33.78;3.3602376959463967;10.0269252
2018-05-09;15.15;22.44;32.47;3.1419909565842845;9.8858646
2018-06-09;1.616;24.59;29.59;2.102453063267679;5.7753954
2018-07-09;45.144999999999996;22.94;28.5;1.9071620825267572;4.242879
2018-08-09;0.101;23.36;30.34;2.902904905080819;8.0847558
2018-09-09;6.7669999999999995;22.09;33.34;3.957862407201834;12.145824000000001
2018-10-09;0.202;22.64;33.77;3.803050512618132;11.211562800000001
2018-11-09;0.404;24.47;29.0;3.806293920796621;11.47869
2018-12-09;4.141;24.27;27.85;3.0215717900249834;9.3290274
2018-09-13;2.626;24.15;29.53;4.356773006990471;13.709043
2018-09-14;1.919;23.56;32.75;3.6031495259255406;10.3965534
2018-09-15;0.0;23.49;36.33;4.349188363596936;11.565432
2018-09-16;0.0;24.83;33.4;3.9817163732978678;11.328264
2018-09-17;0.0;25.72;32.65;4.135361088944285;11.689146000000001
2018-09-18;0.6060000000000001;22.55;29.16;1.3289677614378574;2.5999938
2018-09-19;0.0;23.13;34.64;4.1850708290022665;12.276144
2018-09-20;0.0;25.17;35.56;4.6166286100686165;11.574297
