SEMIS_HUMIDITE_SOL_MAX;[%];NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;1;1;NA|NA;NA|NA;0.9|1;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;0.9|1;0.9|1;NA|NA;0.9|1;NA|NA;0.9|1;0.9|1;NA|NA;0.9|1;1;NA;1;NA|NA;NA|NA;NA;1;NA|NA;NA|NA;0.9|1;NA;1;1;NA;1;1;1;1;NA;NA|NA;NA|NA;NA;1;0.9;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;1;0.9;1;1
SEMIS_EFFET_RUs;[?];NA;6|6;6|6;0|0;0|0;0|0;6;6;6|6;6|6;6|6;6|6;0|0;6|6;0|0;6|6;6;6|6;0|0;0|0;0|0;0|0;0|0;6|6;6|6;6|6;0;0;0;0|0;0|0;0;0;6|6;6|6;6|6;0;0;0;6;6;6;0;0;0;0|0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6|6;0;0;0;0;0;0
SEMIS_OPERATEUR;[NA];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
SEMIS_TEMPERATURE_MIN;[C];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
SEMIS_JOURS_TEMP_MIN;[jour];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
SEMIS_TEMPERATURE_MAX;[C];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
SEMIS_JOURS_TEMP_MAX;[jour];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
SEMIS_TEMPERATURE_MAX_INF;[C];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
SEMIS_JOURS_TEMP_MAX_INF;[jour];N;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
IS_BINAGE;[NA];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;O;NA;NA;O;O;NA;O;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;O;O
BINAGE_PASSAGES;[NA];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1
BINAGE_OUTIL;[nom];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Bineuse;NA;NA;Bineuse;Bineuse;NA;Bineuse;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Bineuse;Bineuse
BINAGE_AGRIW;[bool];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;NA;NA;oui;oui;NA;oui;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;oui;oui
BINAGE_TEMPS;[Ha/h];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.5;NA;NA;5.5;5.5;NA;5.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5.5;5.5
BINAGE_NB_SOUS_PERIODES;[NA];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;NA;NA;1;1;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1
BINAGE_DEBUT;[jour];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;69;NA;NA;69;69;NA;60;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;69;60
BINAGE_FIN;[jour];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;NA;NA;90;90;NA;95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;95;95
BINAGE_ECHV_MIN;[%];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_HUMIDITE_SOL_MAX;[%];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.9;NA;NA;NA;NA;NA;0.9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0.9;0.9
BINAGE_EFFET_RUs;[NA];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;NA;NA;6;6;NA;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6
BINAGE_TEMPERATURE_MIN;[C];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_JOURS_TEMP_MIN;[jour];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_TEMPERATURE_MAX;[C];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_JOURS_TEMP_MAX;[jour];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_TEMPERATURE_MAX_INF;[C];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
BINAGE_JOURS_TEMP_MAX_INF;[jour];N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
IS_RECOLTE;[NA];O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O;O
RECOLTE_PASSAGES;[NA];NA;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
RECOLTE_OUTIL;[nom];NA;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Broyeur-recolte;Moissonneuse-batteuse;Broyeur-recolte;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Broyeur-recolte;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Ensileuse;Ensileuse;Ensileuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Ensileuse;Ensileuse;Moissonneuse-batteuse;Ensileuse;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Broyeur-recolte;Moissonneuse-batteuse;Broyeur-recolte;Ensileuse;Ensileuse;Moissonneuse-batteuse;Ensileuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse;Moissonneuse-batteuse
RECOLTE_AGRIW;[bool];NA;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;oui;non;oui;oui;oui;oui
RECOLTE_TEMPS;[Ha/h];1000;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.5;1.8;1.5;1.8;1.8;1.8;1.5;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;2;2;2;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;1.8;2;2;1.8;2;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.5;1.3;1.5;2;2;1.8;2;1.8;1.8;1.8;1.8
RECOLTE_TEMPS_INTERNE;NA;N;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECOLTE_NB_SOUS_PERIODES;[NA];1;2;2;1;1;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;1;1;1;2;2;2;1;1;1;1;1;1;1;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;2;2;1;1;1;1;1
RECOLTE_DEBUT;[jour];1;188|219;188|219;191;191;191;171;171;161|192;170|196;161|192;170|196;320|340;170|196;320|340;188|219;171;161|192;324|356;191;191;191;191;171|191;188|219;171|191;195;191;191;191;191;191;201;242|274;242|274;232;263;263;263;171;171;171;192;197;201;182;182;125;125;191;125;247;247;247;45;45;45;45;45;45;45;45;45;45;85;85;85;85;85;85;85;85;85;85;85;45;85;245|275;45;125;242|274;188;1;191;191;195;201
RECOLTE_FIN;[jour];366;218|229;218|229;212;212;212;222;222;191|201;195|205;191|201;195|205;340|350;195|205;340|350;218|229;201;191|201;355|365;212;212;212;212;191|201;218|229;191|201;230;222;212;212;212;227;230;273|283;273|283;272;274;274;274;201;222;222;212;219;210;201;201;130;130;212;130;252;252;252;50;50;50;50;50;50;50;50;50;50;90;90;90;90;90;90;90;90;90;90;90;50;90;274|284;50;130;273|283;190;366;212;212;230;230
RECOLTE_ECHV_MIN;[mm];NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4|1;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
RECOLTE_JOURS_PLUIE;[jour];NA;3|2;3|2;1;1;1;2;2;3|2;3|2;3|2;3|2;4|3;3|2;4|3;3|2;2;3|2;3|2;1;1;1;1;3|3;3|2;3|3;1;2;2;1;1;1;1;3|2;3|2;3;2;2;2;2;2;2;1;1;1;1;1;2;2;2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;2;3|2;NA;NA;2;2;1;1
RECOLTE_HAUTEURS_PLUIE_MAX;[mm];NA;0|0;0|0;0;0;0;2;2;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;2;0|0;0|0;0;1;0;1;0|0;0|0;0|0;2;2;2;0;0;2;2;0|0;0|0;0;2;2;2;2;2;2;2;2;2;0;0;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;1;0|0;NA;NA;2;2;2;2
RECOLTE_HUMIDITE_SOL_MAX;[%];NA;0.9|0.9;0.9|0.9;NA;NA;NA;NA;NA;0.9|0.9;0.9|0.9;0.9|0.9;0.9|0.9;NA|NA;0.9|0.9;NA|NA;0.9|0.9;NA;0.9|0.9;NA|NA;NA;0.9;NA;0.9;0.7|0.9;0.9|0.9;0.7|0.9;NA;NA;NA;NA;NA;NA;NA;0.9|0.9;0.9|0.9;0.9;NA;NA;NA;NA;0.95;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;0.9|0.9;NA;NA;NA;NA;NA;NA
RECOLTE_EFFET_RUs;[?];NA;0|0;0|0;0;0;0;0;0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0|0;0;0|0;0|0;0;0;0;0;0|0;0|0;0|0;0;0;0;0;0;0;0;0|0;0|0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0|0;0;0;0|0;0;0;0;0;0;0
RECOLTE_OPERATEUR;[NA];NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
RECOLTE_TEMPERATURE_MIN;[C];N;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
RECOLTE_JOURS_TEMP_MIN;[jour];N;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
RECOLTE_TEMPERATURE_MAX;[C];N;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
RECOLTE_JOURS_TEMP_MAX;[jour];N;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA|NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA|NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA|NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA|NA;NA;NA;NA|NA;NA;NA;NA;NA;NA;NA
